"1",1,615661.333700942,7798997.24633018
"2",1,615660.272754824,7799118.48099552
"3",1,615657.090241446,7799239.67852558
"4",1,615651.787135641,7799360.80179649
"5",1,615644.365061798,7799481.81370708
"6",1,615634.826293365,7799602.67719033
"7",1,615623.173752152,7799723.35522466
"8",1,615609.411007439,7799843.81084529
"9",1,615593.542274876,7799964.00715561
"10",1,615575.572415201,7800083.90733838
"11",1,615555.506932742,7800203.47466711
"12",1,615533.351973737,7800322.67251725
"13",1,615509.114324451,7800441.46437742
"14",1,615482.801409092,7800559.81386061
"15",1,615454.421287543,7800677.6847153
"16",1,615423.982652891,7800795.0408366
"17",1,615391.494828764,7800911.84627727
"18",1,615356.967766475,7801028.06525874
"19",1,615320.412041973,7801143.66218211
"20",1,615281.838852605,7801258.60163899
"21",1,615241.260013687,7801372.84842239
"22",1,615198.687954882,7801486.3675375
"23",1,615154.135716395,7801599.12421239
"24",1,615107.616944977,7801711.08390867
"25",1,615059.145889746,7801822.21233208
"26",1,615008.737397823,7801932.47544299
"27",1,614956.406909783,7802041.83946682
"28",1,614902.170454924,7802150.27090437
"29",1,614846.044646361,7802257.73654213
"30",1,614788.046675934,7802364.2034624
"31",1,614728.194308943,7802469.63905341
"32",1,614666.505878706,7802574.01101929
"33",1,614603.000280945,7802677.28738996
"34",1,614537.696967997,7802779.43653094
"35",1,614470.615942852,7802880.42715304
"36",1,614401.777753032,7802980.22832191
"37",1,614331.203484296,7803078.80946756
"38",1,614258.914754175,7803176.1403937
"39",1,614184.933705358,7803272.19128699
"40",1,614109.282998907,7803366.93272618
"41",1,614031.985807314,7803460.33569111
"42",1,613953.065807402,7803552.37157161
"43",1,613872.54717308,7803643.01217627
"44",1,613790.454567928,7803732.22974104
"45",1,613706.813137651,7803819.9969378
"46",1,613621.64850237,7803906.28688266
"47",1,613534.986748781,7803991.07314423
"48",1,613446.854422157,7804074.32975171
"49",1,613357.278518224,7804156.03120286
"50",1,613266.286474887,7804236.15247179
"51",1,613173.906163826,7804314.66901664
"52",1,613080.165881964,7804391.55678707
"53",1,612985.094342791,7804466.79223168
"54",1,612888.720667575,7804540.35230516
"55",1,612791.074376441,7804612.21447541
"56",1,612692.185379325,7804682.3567304
"57",1,612592.083966817,7804750.75758493
"58",1,612490.800800881,7804817.39608719
"59",1,612388.366905461,7804882.25182522
"60",1,612284.813656981,7804945.30493311
"61",1,612180.172774734,7805006.53609714
"62",1,612074.476311162,7805065.92656164
"63",1,611967.756642043,7805123.45813479
"64",1,611860.046456573,7805179.11319415
"65",1,611751.37874735,7805232.87469206
"66",1,611641.786800271,7805284.7261609
"67",1,611531.304184336,7805334.6517181
"68",1,611419.964741363,7805382.63607102
"69",1,611307.802575627,7805428.6645216
"70",1,611194.852043407,7805472.72297093
"71",1,611081.147742468,7805514.7979235
"72",1,610966.724501461,7805554.87649137
"73",1,610851.617369253,7805592.94639813
"74",1,610735.861604194,7805628.99598262
"75",1,610619.492663318,7805663.01420251
"76",1,610502.546191477,7805694.99063774
"77",1,610385.058010428,7805724.91549362
"78",1,610267.064107858,7805752.77960391
"79",1,610148.600626361,7805778.57443357
"80",1,610029.703852368,7805802.29208143
"81",1,609910.410205029,7805823.92528254
"82",1,609790.756225063,7805843.46741047
"83",1,609670.77856356,7805860.91247929
"84",1,609550.513970757,7805876.2551454
"85",1,609429.99928478,7805889.49070923
"86",1,609309.271420364,7805900.61511659
"87",1,609188.367357538,7805909.62495999
"88",1,609067.324130305,7805916.51747961
"89",1,608946.178815295,7805921.29056423
"90",1,608824.968520407,7805923.9427518
"91",1,608703.730373445,7805924.47322994
"92",1,608582.501510745,7805922.88183615
"93",1,608461.319065798,7805919.1690579
"94",1,608340.220157876,7805913.33603243
"95",1,608219.241880666,7805905.38454647
"96",1,608098.421290903,7805895.31703561
"97",1,607977.795397018,7805883.13658363
"98",1,607857.40114781,7805868.84692152
"99",1,607737.27542112,7805852.45242632
"100",1,607617.455012539,7805833.95811981
"101",1,607497.976624135,7805813.36966697
"102",1,607378.876853216,7805790.69337422
"103",1,607260.192181111,7805765.93618753
"104",1,607141.958962003,7805739.10569023
"105",1,607024.213411793,7805710.21010075
"106",1,606906.991597,7805679.25827007
"107",1,606790.329423722,7805646.25967901
"108",1,606674.262626631,7805611.22443535
"109",1,606558.826758032,7805574.16327068
"110",1,606444.057176971,7805535.08753718
"111",1,606329.989038402,7805494.00920409
"112",1,606216.657282422,7805450.94085408
"113",1,606104.096623569,7805405.89567938
"114",1,605992.341540184,7805358.88747771
"115",1,605881.426263856,7805309.93064813
"116",1,605771.384768931,7805259.04018655
"117",1,605662.250762109,7805206.23168116
"118",1,605554.057672118,7805151.5213077
"119",1,605446.838639476,7805094.92582445
"120",1,605340.626506336,7805036.4625671
"121",1,605235.453806431,7804976.14944348
"122",1,605131.352755105,7804914.00492805
"123",1,605028.355239447,7804850.04805622
"124",1,604926.492808522,7804784.29841857
"125",1,604825.796663709,7804716.77615479
"126",1,604726.297649144,7804647.50194757
"127",1,604628.026242269,7804576.49701621
"128",1,604531.012544502,7804503.78311017
"129",1,604435.28627201,7804429.38250238
"130",1,604340.876746612,7804353.3179824
"131",1,604247.812886796,7804275.61284948
"132",1,604156.123198858,7804196.2909054
"133",1,604065.835768175,7804115.3764472
"134",1,603976.978250599,7804032.89425969
"135",1,603889.577863988,7803948.86960792
"136",1,603803.661379866,7803863.32822938
"137",1,603719.255115225,7803776.29632618
"138",1,603636.384924464,7803687.80055696
"139",1,603555.076191468,7803597.86802879
"140",1,603475.353821833,7803506.52628879
"141",1,603397.242235238,7803413.80331577
"142",1,603320.765357965,7803319.72751161
"143",1,603245.94661557,7803224.32769258
"144",1,603172.808925706,7803127.63308049
"145",1,603101.374691106,7803029.67329377
"146",1,603031.665792719,7802930.4783384
"147",1,602963.703583008,7802830.07859868
"148",1,602897.508879408,7802728.50482794
"149",1,602833.101957954,7802625.78813916
"150",1,602770.502547064,7802521.95999537
"151",1,602709.729821501,7802417.05220008
"152",1,602650.802396499,7802311.09688748
"153",1,602593.738322057,7802204.12651264
"154",1,602538.555077415,7802096.17384154
"155",1,602485.269565697,7801987.27194107
"156",1,602433.898108735,7801877.45416885
"157",1,602384.456442069,7801766.75416305
"158",1,602336.959710125,7801655.20583209
"159",1,602291.422461581,7801542.84334422
"160",1,602247.858644904,7801429.70111708
"161",1,602206.281604085,7801315.81380715
"162",1,602166.704074544,7801201.21629914
"163",1,602129.138179235,7801085.94369531
"164",1,602093.59542493,7800970.03130467
"165",1,602060.086698694,7800853.51463225
"166",1,602028.622264552,7800736.42936815
"167",1,601999.211760342,7800618.81137664
"168",1,601971.864194767,7800500.69668516
"169",1,601946.587944633,7800382.12147331
"170",1,601923.390752282,7800263.12206175
"171",1,601902.279723222,7800143.73490106
"172",1,601883.261323953,7800023.9965606
"173",1,601866.34137998,7799903.94371731
"174",1,601851.525074036,7799783.61314446
"175",1,601838.816944486,7799663.04170037
"176",1,601828.220883947,7799542.26631717
"177",1,601819.740138087,7799421.32398945
"178",1,601813.377304634,7799300.25176292
"179",1,601809.134332582,7799179.0867231
"180",1,601807.012521591,7799057.86598394
"181",1,601807.012521591,7798936.62667642
"182",1,601809.134332582,7798815.40593726
"183",1,601813.377304634,7798694.24089744
"184",1,601819.740138087,7798573.16867092
"185",1,601828.220883947,7798452.22634319
"186",1,601838.816944486,7798331.45095999
"187",1,601851.525074036,7798210.8795159
"188",1,601866.34137998,7798090.54894305
"189",1,601883.261323953,7797970.49609976
"190",1,601902.279723222,7797850.7577593
"191",1,601923.390752282,7797731.37059861
"192",1,601946.587944633,7797612.37118705
"193",1,601971.864194767,7797493.7959752
"194",1,601999.211760342,7797375.68128372
"195",1,602028.622264552,7797258.06329221
"196",1,602060.086698694,7797140.97802811
"197",1,602093.59542493,7797024.46135569
"198",1,602129.138179235,7796908.54896505
"199",1,602166.704074544,7796793.27636122
"200",1,602206.281604085,7796678.67885321
"201",1,602247.858644904,7796564.79154328
"202",1,602291.422461581,7796451.64931614
"203",1,602336.959710125,7796339.28682827
"204",1,602384.456442069,7796227.73849731
"205",1,602433.898108735,7796117.03849151
"206",1,602485.269565697,7796007.22071929
"207",1,602538.555077415,7795898.31881882
"208",1,602593.738322057,7795790.36614772
"209",1,602650.802396499,7795683.39577288
"210",1,602709.729821501,7795577.44046028
"211",1,602770.502547064,7795472.53266499
"212",1,602833.101957954,7795368.7045212
"213",1,602897.508879408,7795265.98783242
"214",1,602963.703583008,7795164.41406169
"215",1,603031.665792719,7795064.01432196
"216",1,603101.374691106,7794964.81936659
"217",1,603172.808925706,7794866.85957987
"218",1,603245.94661557,7794770.16496778
"219",1,603320.765357965,7794674.76514875
"220",1,603397.242235238,7794580.68934459
"221",1,603475.353821833,7794487.96637157
"222",1,603555.076191468,7794396.62463157
"223",1,603636.384924464,7794306.6921034
"224",1,603719.255115225,7794218.19633418
"225",1,603803.661379866,7794131.16443098
"226",1,603889.577863988,7794045.62305244
"227",1,603976.978250599,7793961.59840067
"228",1,604065.835768175,7793879.11621316
"229",1,604156.123198858,7793798.20175496
"230",1,604247.812886796,7793718.87981088
"231",1,604340.876746612,7793641.17467796
"232",1,604435.28627201,7793565.11015798
"233",1,604531.012544502,7793490.70955019
"234",1,604628.026242269,7793417.99564415
"235",1,604726.297649144,7793346.99071279
"236",1,604825.796663709,7793277.71650557
"237",1,604926.492808522,7793210.19424179
"238",1,605028.355239447,7793144.44460414
"239",1,605131.352755105,7793080.48773231
"240",1,605235.453806431,7793018.34321688
"241",1,605340.626506336,7792958.03009326
"242",1,605446.838639476,7792899.56683591
"243",1,605554.057672118,7792842.97135266
"244",1,605662.250762109,7792788.2609792
"245",1,605771.384768931,7792735.45247381
"246",1,605881.426263856,7792684.56201223
"247",1,605992.341540184,7792635.60518265
"248",1,606104.096623569,7792588.59698099
"249",1,606216.657282422,7792543.55180628
"250",1,606329.989038402,7792500.48345627
"251",1,606444.057176971,7792459.40512319
"252",1,606558.826758032,7792420.32938968
"253",1,606674.262626631,7792383.26822501
"254",1,606790.329423722,7792348.23298135
